"","ID","group","captcha","mTurkCode","loopOrder","question","answer_learn","accuracy_learn","confidence_learn","submit_time_learn","clicks_learn","answer_test","accuracy_test","confidence_test","submit_time_test","clicks","veracity","session","RWA","AOT","IH","CRT","CRT_old","CRT_new","income","fluent","anxiety","effort","age","gender","edu","conservatism_social","conservatism_economic","conservatism","IH_bin","CRT_bin","RWA_bin","Confidence_bin5","Confidence_ord"
"525","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A41_Q1",1,0,100,6.191,2,2,1,100,4.147,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"526","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A42_Q1",2,1,100,5.662,2,2,1,99,5.294,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"527","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A43_Q1",2,1,69,5.743,2,2,1,100,4.656,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"529","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A45_Q1",2,1,93,6.706,3,2,1,100,3.95,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"530","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A46_Q1",2,1,85,5.956,2,2,1,100,8.899,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"531","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A47_Q1",2,1,100,4.162,2,2,1,100,4.125,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"533","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A49_Q1",1,0,94,6.089,2,2,1,100,4.534,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"534","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A50_Q1",2,1,100,5.029,2,2,1,100,5.916,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"535","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A51_Q1",1,0,92,8.753,2,2,1,100,4.149,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"536","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A52_Q1",2,1,50,7.126,2,2,1,100,6.335,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","3",3
"537","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A53_Q1",2,1,98,6.112,2,2,1,100,4.634,3,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"538","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A54_Q1",1,0,100,5.273,2,2,1,100,5.762,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"539","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A55_Q1",2,1,72,5.594,2,2,1,99,4.914,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"540","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A56_Q1",2,1,100,5.71,2,2,1,100,5.786,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"541","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A57_Q1",2,1,78,6.866,2,2,1,100,5.245,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"542","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A58_Q1",1,0,81,7.327,2,1,0,50,7.646,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"543","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A59_Q1",1,0,100,7.095,2,2,1,100,7.225,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"544","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A60_Q1",1,0,61,7.674,3,2,1,51,7.831,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"545","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A61_Q1",2,1,81,5.592,2,2,1,50,4.689,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"547","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A63_Q1",1,0,100,7.322,2,2,1,100,5.675,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"548","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A64_Q1",1,0,60,7.621,2,2,1,87,6.573,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","3",3
"549","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A65_Q1",1,0,82,8.594,2,2,1,100,4.324,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"550","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A66_Q1",2,1,81,5.842,2,1,0,75,6.687,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"551","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A67_Q1",2,1,79,5.539,2,2,1,93,4.849,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"552","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A68_Q1",2,1,92,6.027,2,2,1,54,6.086,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"553","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A69_Q1",1,0,81,7.828,3,2,1,50,4.296,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"554","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A70_Q1",1,0,95,5.199,2,2,1,100,5.05,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"556","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A72_Q1",2,1,50,5.493,2,1,0,75,6.823,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","3",3
"557","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A73_Q1",1,0,100,4.642,2,2,1,100,5.695,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"558","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A74_Q1",2,1,50,5.4,2,2,1,50,6.918,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","3",3
"559","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A75_Q1",2,1,100,5.055,2,2,1,100,4.242,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"560","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A76_Q1",2,1,100,5.496,2,2,1,100,6.955,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"561","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A77_Q1",2,1,100,7.101,2,1,0,100,5.544,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"562","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A78_Q1",2,1,83,5.415,2,2,1,53,6.214,2,2,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"563","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A79_Q1",2,1,100,7.126,2,1,0,63,5.914,2,2,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"565","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A81_Q1",1,1,100,5.508,2,1,1,92,6.031,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"566","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A82_Q1",1,1,100,4.426,2,1,1,100,5.13,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"567","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A83_Q1",1,1,100,6.26,2,1,1,100,4.708,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"568","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A84_Q1",1,1,100,5.969,2,1,1,100,7.799,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"569","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A85_Q1",1,1,100,5.975,2,1,1,100,4.731,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"571","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A87_Q1",1,1,59,7.179,2,1,1,100,4.171,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","3",3
"572","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A88_Q1",1,1,81,4.763,2,1,1,100,6.475,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"573","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A89_Q1",1,1,85,6.274,2,1,1,100,4.911,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"575","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A91_Q1",1,1,91,7.46,2,1,1,100,4.595,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"577","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A93_Q1",1,1,100,5.595,2,1,1,100,4.107,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"578","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A94_Q1",1,1,100,5.514,2,1,1,100,5.596,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"579","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A95_Q1",2,0,82,6.086,2,1,1,100,4.826,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"580","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A96_Q1",1,1,100,6.76,2,1,1,100,7.648,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"581","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A97_Q1",1,1,68,5.713,2,1,1,100,4.532,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"582","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A98_Q1",1,1,100,5.068,2,1,1,100,5.673,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"583","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A99_Q1",2,0,100,8.643,2,1,1,100,4.501,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"585","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A101_Q1",1,1,91,5.243,2,1,1,100,5.064,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"587","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A103_Q1",1,1,70,4.843,2,1,1,81,7.639,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"589","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A105_Q1",2,0,100,7.687,2,1,1,100,5.24,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"590","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A106_Q1",2,0,100,5.944,2,1,1,100,6.652,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"591","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A107_Q1",1,1,51,7.514,2,1,1,100,4.17,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","3",3
"592","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A108_Q1",2,0,51,6.33,2,2,0,51,6.323,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","3",3
"593","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A109_Q1",2,0,100,8.162,3,1,1,100,5.663,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"594","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A110_Q1",2,0,80,5.783,2,2,0,100,5.793,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"595","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A111_Q1",2,0,71,4.322,2,1,1,100,4.341,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","4",4
"596","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A112_Q1",2,0,81,4.101,2,2,0,51,7.629,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"597","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A113_Q1",1,1,100,4.281,2,1,1,100,5.395,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"598","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A114_Q1",1,1,100,4.977,2,1,1,100,5.887,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"599","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A115_Q1",1,1,82,7.637,3,1,1,100,4.877,2,1,"1",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","5",5
"600","AFN5VMMGYPF1I","A_B","HE 3x6",1438,",""Dogs drool instead of sweating."",""Thomas Edison invented the lightbulb. "",""Caffeine dehydrates the body."",""Distilled water is an exc","A116_Q1",1,1,50,5.421,2,1,1,100,5.996,2,1,"2",3.266666667,5.285714286,4.333333333,1,1,1,5,1,8,15,60,1,2,2,2,2,"high","high","high","3",3
